"","X1","year","State","total_jail_pop","total_pop_15to64","perc_pop","perc_male","perc_female","perc_asian","perc_black","perc_latinx","perc_native","perc_white","lat","lon","State Code","Region","Division"
"789",835,1976,"Maryland",3312,2790994,119,231,8,0,0,0,0,0,39.0280559,-76.75103907,"MD","South","South Atlantic"
"790",836,1977,"Maryland",3405,2829656,120,236,8,0,0,0,0,0,39.0280559,-76.75103907,"MD","South","South Atlantic"
"791",837,1978,"Maryland",3553,2864204,124,244,10,0,0,0,0,0,39.0280559,-76.75103907,"MD","South","South Atlantic"
"792",838,1979,"Maryland",3771,2892576,130,255,11,0,0,0,0,0,39.0280559,-76.75103907,"MD","South","South Atlantic"
"793",839,1980,"Maryland",3990,2909030,137,267,12,0,0,0,0,0,39.0280559,-76.75103907,"MD","South","South Atlantic"
"794",840,1981,"Maryland",4208,2945706,143,277,13,0,0,0,0,0,39.0280559,-76.75103907,"MD","South","South Atlantic"
"795",841,1982,"Maryland",4426,2964964,149,289,14,0,0,0,0,0,39.0280559,-76.75103907,"MD","South","South Atlantic"
"796",842,1983,"Maryland",4644,2989551,155,299,18,0,0,0,0,0,39.0280559,-76.75103907,"MD","South","South Atlantic"
"797",843,1984,"Maryland",4849,3028952,160,306,20,0,0,0,0,0,39.0280559,-76.75103907,"MD","South","South Atlantic"
"798",844,1985,"Maryland",5053,3063393,165,314,23,0,0,0,0,0,39.0280559,-76.75103907,"MD","South","South Atlantic"
"799",845,1986,"Maryland",5432,3118705,174,344,27,0,0,0,0,0,39.0280559,-76.75103907,"MD","South","South Atlantic"
"800",846,1987,"Maryland",6151,3166934,194,372,30,0,0,0,0,0,39.0280559,-76.75103907,"MD","South","South Atlantic"
"801",847,1988,"Maryland",7300,3218597,227,437,36,0,0,0,0,0,39.0280559,-76.75103907,"MD","South","South Atlantic"
"802",848,1989,"Maryland",8339,3249562,257,511,46,0,0,0,0,0,39.0280559,-76.75103907,"MD","South","South Atlantic"
"803",849,1990,"Maryland",8850,3277176,270,480,46,12,628,211,470,141,39.0280559,-76.75103907,"MD","South","South Atlantic"
"804",850,1991,"Maryland",8942,3303914,271,515,48,15,670,140,368,152,39.0280559,-76.75103907,"MD","South","South Atlantic"
"805",851,1992,"Maryland",9403,3324755,283,536,49,15,701,221,325,150,39.0280559,-76.75103907,"MD","South","South Atlantic"
"806",852,1993,"Maryland",9550,3339302,286,535,47,16,717,207,281,134,39.0280559,-76.75103907,"MD","South","South Atlantic"
"807",853,1994,"Maryland",9751,3367686,290,559,53,33,757,296,239,137,39.0280559,-76.75103907,"MD","South","South Atlantic"
"808",854,1995,"Maryland",11565,3393246,341,647,64,23,875,222,210,162,39.0280559,-76.75103907,"MD","South","South Atlantic"
"809",855,1996,"Maryland",10443,3429040,305,873,98,72,1078,463,173,251,39.0280559,-76.75103907,"MD","South","South Atlantic"
"810",856,1997,"Maryland",10972,3458262,317,582,68,31,756,228,155,156,39.0280559,-76.75103907,"MD","South","South Atlantic"
"811",857,1998,"Maryland",11172,3487674,320,588,71,32,756,194,130,161,39.0280559,-76.75103907,"MD","South","South Atlantic"
"812",858,1999,"Maryland",11370,3527235,322,567,67,31,708,205,89,162,39.0280559,-76.75103907,"MD","South","South Atlantic"
"813",859,2000,"Maryland",11195,3573016,313,573,75,36,699,251,131,176,39.0280559,-76.75103907,"MD","South","South Atlantic"
"814",860,2001,"Maryland",11345,3624995,313,574,77,21,694,181,60,177,39.0280559,-76.75103907,"MD","South","South Atlantic"
"815",861,2002,"Maryland",11714,3681044,318,586,79,23,692,206,68,183,39.0280559,-76.75103907,"MD","South","South Atlantic"
"816",862,2003,"Maryland",12086,3729047,324,595,76,27,721,193,68,179,39.0280559,-76.75103907,"MD","South","South Atlantic"
"817",863,2004,"Maryland",12822,3774821,340,625,82,29,771,199,80,181,39.0280559,-76.75103907,"MD","South","South Atlantic"
"818",864,2005,"Maryland",12723,3821297,333,591,71,35,677,261,108,183,39.0280559,-76.75103907,"MD","South","South Atlantic"
"819",865,2006,"Maryland",13392,3858258,347,628,78,29,718,256,107,196,39.0280559,-76.75103907,"MD","South","South Atlantic"
"820",866,2007,"Maryland",13444,3880466,346,629,81,18,721,288,131,192,39.0280559,-76.75103907,"MD","South","South Atlantic"
"821",867,2008,"Maryland",13409,3897868,344,622,80,10,705,273,139,194,39.0280559,-76.75103907,"MD","South","South Atlantic"
"822",868,2009,"Maryland",13174,3926663,336,591,71,6,666,255,177,184,39.0280559,-76.75103907,"MD","South","South Atlantic"
"823",869,2010,"Maryland",12641,3955692,320,567,61,7,625,261,155,178,39.0280559,-76.75103907,"MD","South","South Atlantic"
"824",870,2011,"Maryland",12512,3965298,316,571,64,10,620,242,116,186,39.0280559,-76.75103907,"MD","South","South Atlantic"
"825",871,2012,"Maryland",12577,3999671,314,559,61,8,591,202,110,195,39.0280559,-76.75103907,"MD","South","South Atlantic"
"826",872,2013,"Maryland",12696,4011838,316,515,57,8,546,195,144,184,39.0280559,-76.75103907,"MD","South","South Atlantic"
"827",873,2014,"Maryland",12109,4023377,301,508,59,10,533,197,124,185,39.0280559,-76.75103907,"MD","South","South Atlantic"
"828",874,2015,"Maryland",9884,4028157,245,417,49,18,410,201,105,159,39.0280559,-76.75103907,"MD","South","South Atlantic"
"829",875,1970,"Maine",240,596859,40,81,1,0,0,0,0,0,45.34327058,-69.21401022,"ME","Northeast","New England"
"830",876,1971,"Maine",254,611832,41,83,1,0,0,0,0,0,45.34327058,-69.21401022,"ME","Northeast","New England"
"831",877,1972,"Maine",267,629639,42,85,1,0,0,0,0,0,45.34327058,-69.21401022,"ME","Northeast","New England"
"832",878,1973,"Maine",281,642781,44,87,2,0,0,0,0,0,45.34327058,-69.21401022,"ME","Northeast","New England"
"833",879,1974,"Maine",295,656549,45,90,2,0,0,0,0,0,45.34327058,-69.21401022,"ME","Northeast","New England"
"834",880,1975,"Maine",308,669530,46,92,2,0,0,0,0,0,45.34327058,-69.21401022,"ME","Northeast","New England"
"835",881,1976,"Maine",322,687475,47,94,2,0,0,0,0,0,45.34327058,-69.21401022,"ME","Northeast","New England"
"836",882,1977,"Maine",335,703178,48,96,2,0,0,0,0,0,45.34327058,-69.21401022,"ME","Northeast","New England"
"837",883,1978,"Maine",349,714764,49,98,3,0,0,0,0,0,45.34327058,-69.21401022,"ME","Northeast","New England"
"838",884,1979,"Maine",393,725031,54,109,3,0,0,0,0,0,45.34327058,-69.21401022,"ME","Northeast","New England"
"839",885,1980,"Maine",436,729497,60,120,3,0,0,0,0,0,45.34327058,-69.21401022,"ME","Northeast","New England"
"840",886,1981,"Maine",480,735627,65,131,3,0,0,0,0,0,45.34327058,-69.21401022,"ME","Northeast","New England"
"841",887,1982,"Maine",524,738477,71,142,3,0,0,0,0,0,45.34327058,-69.21401022,"ME","Northeast","New England"
"842",888,1983,"Maine",568,745073,76,152,4,0,0,0,0,0,45.34327058,-69.21401022,"ME","Northeast","New England"
"843",889,1984,"Maine",569,754891,75,151,5,0,0,0,0,0,45.34327058,-69.21401022,"ME","Northeast","New England"
"844",890,1985,"Maine",571,761278,75,151,5,0,0,0,0,0,45.34327058,-69.21401022,"ME","Northeast","New England"
"845",891,1986,"Maine",579,767953,75,158,6,0,0,0,0,0,45.34327058,-69.21401022,"ME","Northeast","New England"
"846",892,1987,"Maine",615,778562,79,158,6,0,0,0,0,0,45.34327058,-69.21401022,"ME","Northeast","New England"
"847",893,1988,"Maine",651,792681,82,163,8,0,0,0,0,0,45.34327058,-69.21401022,"ME","Northeast","New England"
"848",894,1989,"Maine",756,801918,94,179,10,0,0,0,0,0,45.34327058,-69.21401022,"ME","Northeast","New England"
"849",895,1990,"Maine",844,810010,104,213,11,91,363,1060,405,102,45.34327058,-69.21401022,"ME","Northeast","New England"
"850",896,1991,"Maine",836,810071,103,181,13,89,580,430,405,90,45.34327058,-69.21401022,"ME","Northeast","New England"
"851",897,1992,"Maine",797,807753,99,197,11,84,574,393,338,96,45.34327058,-69.21401022,"ME","Northeast","New England"
"852",898,1993,"Maine",745,809377,92,174,12,102,461,336,349,89,45.34327058,-69.21401022,"ME","Northeast","New England"
"853",899,1994,"Maine",812,808442,100,188,14,100,595,388,357,96,45.34327058,-69.21401022,"ME","Northeast","New England"
"854",900,1995,"Maine",873,810857,108,201,16,96,669,443,342,102,45.34327058,-69.21401022,"ME","Northeast","New England"
"855",901,1996,"Maine",940,817340,115,214,18,93,777,467,314,109,45.34327058,-69.21401022,"ME","Northeast","New England"
"856",902,1997,"Maine",1006,824685,122,223,20,89,825,526,297,113,45.34327058,-69.21401022,"ME","Northeast","New England"
"857",903,1998,"Maine",1072,829179,129,232,22,85,894,549,290,117,45.34327058,-69.21401022,"ME","Northeast","New England"
"858",904,1999,"Maine",1132,837791,135,244,25,139,1031,659,378,124,45.34327058,-69.21401022,"ME","Northeast","New England"
"859",905,2000,"Maine",1187,847437,140,271,27,174,1131,685,307,136,45.34327058,-69.21401022,"ME","Northeast","New England"
"860",906,2001,"Maine",1269,856681,148,273,28,154,1089,597,295,139,45.34327058,-69.21401022,"ME","Northeast","New England"
"861",907,2002,"Maine",1346,867624,155,283,27,132,1252,472,286,142,45.34327058,-69.21401022,"ME","Northeast","New England"
"862",908,2003,"Maine",1476,878546,168,306,34,90,1241,493,277,158,45.34327058,-69.21401022,"ME","Northeast","New England"
"863",909,2004,"Maine",1548,886156,175,319,35,63,1248,729,270,162,45.34327058,-69.21401022,"ME","Northeast","New England"
"864",910,2005,"Maine",1573,892915,176,311,37,104,814,363,262,166,45.34327058,-69.21401022,"ME","Northeast","New England"
"865",911,2006,"Maine",1611,897450,180,324,38,122,1117,586,264,168,45.34327058,-69.21401022,"ME","Northeast","New England"
"866",912,2007,"Maine",1748,899470,194,327,50,99,1278,618,264,174,45.34327058,-69.21401022,"ME","Northeast","New England"
"867",913,2008,"Maine",1715,900049,191,322,45,75,996,595,272,170,45.34327058,-69.21401022,"ME","Northeast","New England"
"868",914,2009,"Maine",1728,897360,193,331,47,75,1222,658,281,169,45.34327058,-69.21401022,"ME","Northeast","New England"
"869",915,2010,"Maine",1778,894634,199,346,50,76,1266,544,311,179,45.34327058,-69.21401022,"ME","Northeast","New England"
"870",916,2011,"Maine",1742,893729,195,358,53,68,1283,496,321,186,45.34327058,-69.21401022,"ME","Northeast","New England"
"871",917,2012,"Maine",1781,893044,199,352,51,68,1248,512,326,182,45.34327058,-69.21401022,"ME","Northeast","New England"
"872",918,2013,"Maine",1806,885778,204,355,52,52,1268,546,356,182,45.34327058,-69.21401022,"ME","Northeast","New England"
"873",919,2014,"Maine",1823,879723,207,358,59,50,869,406,327,194,45.34327058,-69.21401022,"ME","Northeast","New England"
"874",920,2015,"Maine",1797,874958,205,352,58,24,885,397,329,189,45.34327058,-69.21401022,"ME","Northeast","New England"
"875",921,1970,"Michigan",5785,5441229,106,201,15,0,0,0,0,0,44.37228903,-85.43883692,"MI","Midwest","East North Central"
"876",922,1971,"Michigan",5754,5528435,104,196,15,0,0,0,0,0,44.37228903,-85.43883692,"MI","Midwest","East North Central"
"877",923,1972,"Michigan",5739,5619599,102,192,15,0,0,0,0,0,44.37228903,-85.43883692,"MI","Midwest","East North Central"
"878",924,1973,"Michigan",5724,5708879,100,189,15,0,0,0,0,0,44.37228903,-85.43883692,"MI","Midwest","East North Central"
"879",925,1974,"Michigan",5709,5788962,99,186,14,0,0,0,0,0,44.37228903,-85.43883692,"MI","Midwest","East North Central"
"880",926,1975,"Michigan",5694,5837260,98,184,14,0,0,0,0,0,44.37228903,-85.43883692,"MI","Midwest","East North Central"
"881",927,1976,"Michigan",5679,5899490,96,181,14,0,0,0,0,0,44.37228903,-85.43883692,"MI","Midwest","East North Central"
"882",928,1977,"Michigan",5664,5971062,95,179,14,0,0,0,0,0,44.37228903,-85.43883692,"MI","Midwest","East North Central"
"883",929,1978,"Michigan",5719,6042560,95,179,15,0,0,0,0,0,44.37228903,-85.43883692,"MI","Midwest","East North Central"
"884",930,1979,"Michigan",6106,6109470,100,188,16,0,0,0,0,0,44.37228903,-85.43883692,"MI","Midwest","East North Central"
"885",931,1980,"Michigan",6493,6130136,106,200,16,0,0,0,0,0,44.37228903,-85.43883692,"MI","Midwest","East North Central"
"886",932,1981,"Michigan",6879,6089636,113,213,17,0,0,0,0,0,44.37228903,-85.43883692,"MI","Midwest","East North Central"
"887",933,1982,"Michigan",7266,6025620,121,227,18,0,0,0,0,0,44.37228903,-85.43883692,"MI","Midwest","East North Central"
"888",934,1983,"Michigan",7654,5976472,128,241,19,0,0,0,0,0,44.37228903,-85.43883692,"MI","Midwest","East North Central"
"889",935,1984,"Michigan",7854,5991306,131,248,19,0,0,0,0,0,44.37228903,-85.43883692,"MI","Midwest","East North Central"
"890",936,1985,"Michigan",8054,6025912,134,253,19,0,0,0,0,0,44.37228903,-85.43883692,"MI","Midwest","East North Central"
"891",937,1986,"Michigan",8465,6083941,139,264,21,0,0,0,0,0,44.37228903,-85.43883692,"MI","Midwest","East North Central"
"892",938,1987,"Michigan",9107,6125103,149,292,24,0,0,0,0,0,44.37228903,-85.43883692,"MI","Midwest","East North Central"
"893",939,1988,"Michigan",9466,6127294,154,289,24,0,0,0,0,0,44.37228903,-85.43883692,"MI","Midwest","East North Central"
"894",940,1989,"Michigan",10465,6118366,171,332,30,0,0,0,0,0,44.37228903,-85.43883692,"MI","Midwest","East North Central"
"895",941,1990,"Michigan",11224,6137678,183,338,31,21,513,278,171,127,44.37228903,-85.43883692,"MI","Midwest","East North Central"
"896",942,1991,"Michigan",11431,6175684,185,355,34,108,534,300,210,133,44.37228903,-85.43883692,"MI","Midwest","East North Central"
"897",943,1992,"Michigan",11813,6219629,190,354,32,23,550,261,227,129,44.37228903,-85.43883692,"MI","Midwest","East North Central"
"898",944,1993,"Michigan",12427,6246203,199,369,34,104,577,454,231,117,44.37228903,-85.43883692,"MI","Midwest","East North Central"
"899",945,1994,"Michigan",13119,6287300,209,387,40,136,625,376,289,140,44.37228903,-85.43883692,"MI","Midwest","East North Central"
"900",946,1995,"Michigan",13905,6342560,219,399,44,43,668,264,320,146,44.37228903,-85.43883692,"MI","Midwest","East North Central"
"901",947,1996,"Michigan",14896,6410494,232,444,46,82,715,294,359,166,44.37228903,-85.43883692,"MI","Midwest","East North Central"
"902",948,1997,"Michigan",15424,6449994,239,432,47,60,700,302,370,160,44.37228903,-85.43883692,"MI","Midwest","East North Central"
"903",949,1998,"Michigan",15630,6481410,241,440,47,46,695,323,313,165,44.37228903,-85.43883692,"MI","Midwest","East North Central"
"904",950,1999,"Michigan",15770,6520946,242,429,53,78,696,336,289,164,44.37228903,-85.43883692,"MI","Midwest","East North Central"
"905",951,2000,"Michigan",16463,6568414,251,449,54,111,677,389,291,169,44.37228903,-85.43883692,"MI","Midwest","East North Central"
"906",952,2001,"Michigan",16798,6609286,254,449,55,53,678,270,281,178,44.37228903,-85.43883692,"MI","Midwest","East North Central"
"907",953,2002,"Michigan",17192,6643653,259,461,59,85,687,366,287,181,44.37228903,-85.43883692,"MI","Midwest","East North Central"
"908",954,2003,"Michigan",17542,6677606,263,465,57,122,640,392,290,185,44.37228903,-85.43883692,"MI","Midwest","East North Central"
"909",955,2004,"Michigan",17570,6701764,262,467,61,81,677,297,288,190,44.37228903,-85.43883692,"MI","Midwest","East North Central"
"910",956,2005,"Michigan",18300,6724729,272,474,67,70,692,262,278,196,44.37228903,-85.43883692,"MI","Midwest","East North Central"
"911",957,2006,"Michigan",18496,6730687,275,484,65,44,718,279,266,195,44.37228903,-85.43883692,"MI","Midwest","East North Central"
"912",958,2007,"Michigan",18391,6710208,274,471,67,42,685,316,269,192,44.37228903,-85.43883692,"MI","Midwest","East North Central"
"913",959,2008,"Michigan",18034,6663096,271,471,67,48,699,296,276,187,44.37228903,-85.43883692,"MI","Midwest","East North Central"
"914",960,2009,"Michigan",17702,6628103,267,465,66,40,678,278,273,187,44.37228903,-85.43883692,"MI","Midwest","East North Central"
"915",961,2010,"Michigan",16990,6613289,257,439,65,33,653,268,261,182,44.37228903,-85.43883692,"MI","Midwest","East North Central"
"916",962,2011,"Michigan",16653,6608710,252,440,66,32,655,258,261,176,44.37228903,-85.43883692,"MI","Midwest","East North Central"
"917",963,2012,"Michigan",17022,6609416,258,453,72,29,682,325,251,181,44.37228903,-85.43883692,"MI","Midwest","East North Central"
"918",964,2013,"Michigan",17383,6586369,264,398,65,37,510,338,338,173,44.37228903,-85.43883692,"MI","Midwest","East North Central"
"919",965,2014,"Michigan",16884,6572118,257,417,70,12,594,271,336,177,44.37228903,-85.43883692,"MI","Midwest","East North Central"
"920",966,2015,"Michigan",16107,6560243,246,409,71,11,614,232,337,172,44.37228903,-85.43883692,"MI","Midwest","East North Central"
"921",967,1970,"Minnesota",1463,2258982,65,123,4,0,0,0,0,0,46.31809575,-94.30636292,"MN","Midwest","West North Central"
"922",968,1971,"Minnesota",1480,2304368,64,122,4,0,0,0,0,0,46.31809575,-94.30636292,"MN","Midwest","West North Central"
"923",969,1972,"Minnesota",1497,2341386,64,121,4,0,0,0,0,0,46.31809575,-94.30636292,"MN","Midwest","West North Central"
"924",970,1973,"Minnesota",1513,2381631,64,121,5,0,0,0,0,0,46.31809575,-94.30636292,"MN","Midwest","West North Central"
"925",971,1974,"Minnesota",1530,2417783,63,120,5,0,0,0,0,0,46.31809575,-94.30636292,"MN","Midwest","West North Central"
"926",972,1975,"Minnesota",1547,2462060,63,120,5,0,0,0,0,0,46.31809575,-94.30636292,"MN","Midwest","West North Central"
"927",973,1976,"Minnesota",1564,2509224,62,119,5,0,0,0,0,0,46.31809575,-94.30636292,"MN","Midwest","West North Central"
"928",974,1977,"Minnesota",1580,2545851,62,119,6,0,0,0,0,0,46.31809575,-94.30636292,"MN","Midwest","West North Central"
"929",975,1978,"Minnesota",1623,2582747,63,120,7,0,0,0,0,0,46.31809575,-94.30636292,"MN","Midwest","West North Central"
"930",976,1979,"Minnesota",1694,2623272,65,123,7,0,0,0,0,0,46.31809575,-94.30636292,"MN","Midwest","West North Central"
"931",977,1980,"Minnesota",1766,2667528,66,126,7,0,0,0,0,0,46.31809575,-94.30636292,"MN","Midwest","West North Central"
"932",978,1981,"Minnesota",1838,2686769,68,130,8,0,0,0,0,0,46.31809575,-94.30636292,"MN","Midwest","West North Central"
"933",979,1982,"Minnesota",1910,2695655,71,135,8,0,0,0,0,0,46.31809575,-94.30636292,"MN","Midwest","West North Central"
"934",980,1983,"Minnesota",1998,2698624,74,141,10,0,0,0,0,0,46.31809575,-94.30636292,"MN","Midwest","West North Central"
"935",981,1984,"Minnesota",2269,2712681,84,160,10,0,0,0,0,0,46.31809575,-94.30636292,"MN","Midwest","West North Central"
"936",982,1985,"Minnesota",2541,2735245,93,178,10,0,0,0,0,0,46.31809575,-94.30636292,"MN","Midwest","West North Central"
"937",983,1986,"Minnesota",2657,2753580,97,186,13,0,0,0,0,0,46.31809575,-94.30636292,"MN","Midwest","West North Central"
"938",984,1987,"Minnesota",2836,2769048,102,190,14,0,0,0,0,0,46.31809575,-94.30636292,"MN","Midwest","West North Central"
